datetime,stock_code,stock_name,title,content,source
2026-02-27 07:31:05,601688,华泰证券,华泰证券：看好“三好”房企、优秀商业运营商、港资房企、高分红物管公司的投资机遇,华泰证券研报称，2月25日，上海五部门联合印发楼市新政“沪七条”。在限购松绑、公积金支持、房产税优化三大维度全面发力，放松力度高于年前的北京新政。华泰证券认为，新政将有效降低购房门槛、提升支付能力，精准激活刚需与改善需求，放松力度超市场预期。叠加2月2日的收储新政，有望推动上海楼市从“预期底”向“量价修复”加速过渡，为一线城市稳市场提供重要样本，也有望为房地产市场存量去化与行业转型注入新动能。看好“三好”房企、优秀商业运营商、港资房企、高分红物管公司的投资机遇。,jinrongjie
2026-02-27 07:31:05,601688,华泰证券,华泰证券：看好“三好”房企、优秀商业运营商、港资房企、高分红物管公司的投资机遇,云财经讯，华泰证券研报称，2月25日，上海五部门联合印发楼市新政“沪七条”。在限购松绑、公积金支持、房产税优化三大维度全面发力，放松力度高于年前的北京新政。华泰证券认为，新政将有效降低购房门槛、提升支付能力，精准激活刚需与改善需求，放松力度超市场预期。叠加2月2日的收储新政，有望推动上海楼市从“预期底”向“量价修复”加速过渡，为一线城市稳市场提供重要样本，也有望为房地产市场存量去化与行业转型注入新动能。看好“三好”房企、优秀商业运营商、港资房企、高分红物管公司的投资机遇。,yuncaijing
2026-02-27 07:30:28,300059,东方财富,年内港股IPO募资同比增长超10倍,【年内港股IPO募资同比增长超10倍】财联社2月27日电，今年以来，港股IPO市场延续火热态势。东方财富Choice数据显示，截至2月26日，年内已有24家企业完成港股IPO，同比增长166.67%，融资额合计892.26亿港元，同比增长1013.59%。市场结构变化成为本轮IPO热潮的显著特征。人工智能、半导体、生物医药等新兴领域企业异军突起，成为港股IPO市场的绝对吸金主角。在众多新兴领域中，AI赛道无疑是驱动本轮IPO热潮的关键引擎。2026年开年，壁仞科技、MINIMAX-WP（稀宇科技）等企业相继登陆港股，受到市场追捧。 (证券日报),cls
2026-02-27 07:29:27,300059,东方财富,年内港股IPO募资同比增长超10倍,今年以来，港股IPO市场延续火热态势。东方财富Choice数据显示，截至2月26日，年内已有24家企业完成港股IPO，同比增长166.67%，融资额合计892.26亿港元，同比增长1013.59%。市场结构变化成为本轮IPO热潮的显著特征。人工智能、半导体、生物医药等新兴领域企业异军突起，成为港股IPO市场的绝对吸金主角。在众多新兴领域中，AI赛道无疑是驱动本轮IPO热潮的关键引擎。2026年开年，壁仞科技、MINIMAX-WP等企业相继登陆港股，受到市场追捧。,jinrongjie
2026-02-27 07:25:25,601799,星宇股份,“车灯一哥”星宇股份探索具身智能新方向,【“车灯一哥”星宇股份探索具身智能新方向】近日，已在上交所挂牌逾十五年的常州星宇车灯股份有限公司正式向港交所主板递交上市申请书，迈出了其“A+H”双资本平台布局的关键一步。根据弗若斯特沙利文的资料，按2024年的销售额计算，星宇股份是国内市场占有率最高的汽车照明产品提供商，也是智能车灯市场占有率最高的公司。,eastmoney
2026-02-27 06:34:12,000776,广发证券,券商春季策略会：2026年布局锚定科技+周期,云财经讯，券商“春播”时节悄然提前。截至2月26日，已有华福证券、天风证券、西部证券、财通证券等多家券商举行春季策略会，开源证券、广发证券、华源证券、国泰海通证券也已排定时间表。与往年相比，今年券商春季策略会“抢跑”态势明显。受访人士认为，这一现象折射出行业竞争格局的演变，在公募降佣背景下，“以研究换佣金”的传统模式受到挑战，券商研究所正加速向“以服务换收入”的模式转型。 （上证报）,yuncaijing
2026-02-27 06:27:27,600585,海螺水泥,重大项目开工提振需求 水泥企业抢抓“开门红”,【重大项目开工提振需求 水泥企业抢抓“开门红”】随着多地重大项目集中开工，水泥行业迎来2026年的第一缕暖意。从东北地区率先出现涨价信号，到海螺水泥、金隅集团等龙头企业相继动员部署、加速复工，水泥行业正以“起步即冲刺”的姿态，全力跑好全年“第一棒”。,eastmoney
2026-02-27 06:25:14,000776,广发证券,券商春季策略会：2026年布局锚定科技+周期,【券商春季策略会：2026年布局锚定科技+周期】券商“春播”时节悄然提前。截至2月26日，已有华福证券、天风证券、西部证券、财通证券等多家券商举行春季策略会，开源证券、广发证券、华源证券、国泰海通证券也已排定时间表。,eastmoney
2026-02-27 04:37:06,688256,寒武纪,DeepSeek联合清北重磅硬核论文：发力智能体底层基建，击穿Agent推理I/O瓶颈,云财经讯，DeepSeekV4发布前夕硬核重磅论文上线。DeepSeek联合北大、清华研究团队提出了一种全新的大模型推理系统——DualPath。该系统通过引入“双路径KV-Cache加载”机制，巧妙利用了集群中闲置的网络带宽，将Agentic大模型负载的离线推理吞吐量提升了最高1.87倍，在线服务吞吐量平均提升了1.96倍。目前，这项研究已在包含多达1152张GPU的集群上完成了大规模验证，支持DeepSeek-V3.2660B等顶级大模型。（AI寒武纪）,yuncaijing
2026-02-26 23:24:05,688082,盛美上海,盛美上海：2025年净利润13.96亿元 同比增长21.05%,盛美上海(688082.SH)发布2025年年度报告，2025年营业收入67.86亿元，同比增长20.8%，归属于上市公司股东的净利润13.96亿元，同比增长21.05%。,jinrongjie
2026-02-26 23:23:41,688082,盛美上海,盛美上海：每10股派发现金红利6.233元（含税）,"盛美上海：每10股派发现金红利6.233元（含税）|盛美上海晚间公告，公司拟每10股派发现金红利6.233元（含税），共计派发现金红利299,010,341.76元（含税），本次利润分配现金分红金额占2025年合并报表归属于母公司股东净利润的21.42%。本次利润分配不送红股，不进行资本公积转增股本。本年度以现金为对价，采用集中竞价方式已实施的股份回购金额50,012,340.46元，现金分红和回购金额合计349,022,682.22元（含税），占本年度归属于上市公司股东净利润的比例25.00%。",yicai
2026-02-26 23:23:35,688082,盛美上海,盛美上海：2025年净利润13.96亿元 同比增长21.05%,【盛美上海：2025年净利润13.96亿元 同比增长21.05%】盛美上海(688082.SH)发布2025年年度报告，2025年营业收入67.86亿元，同比增长20.8%，归属于上市公司股东的净利润13.96亿元，同比增长21.05%。,eastmoney
2026-02-26 23:21:52,688082,盛美上海,盛美上海：2025年净利润13.96亿元 同比增长21%,【盛美上海：2025年净利润13.96亿元 同比增长21%】财联社2月26日电，盛美上海(688082.SH)发布2025年年度报告，2025年营业收入67.86亿元，同比增长20.8%，归属于上市公司股东的净利润13.96亿元，同比增长21.05%。,cls
2026-02-26 23:21:52,688082,盛美上海,,"【盛美上海：2025年净利润13.96亿元 同比增长21.05%】盛美上海(688082.SH)发布2025年年度报告，2025年营业收入67.86亿元，同比增长20.8%，归属于上市公司
股东的净利润13.96亿元，同比增长21.05%。",fenghuang
2026-02-26 22:53:40,688009,中国通号,中国通号：聘任董宝良为公司总裁,中国通号：聘任董宝良为公司总裁|中国通号公告，经提名委员会提名，公司于2026年2月26日召开第四届董事会第34次会议，同意聘任董宝良为公司总裁；同意提名董宝良为公司执行董事，任期自股东会选举产生之日起至第四届董事会任期届满之日止。,yicai
2026-02-26 22:44:31,002463,沪电股份,深股通现身13只个股龙虎榜,深股通现身13只个股龙虎榜|据数据宝，2月26日公开信息显示，深股通席位共现身13只个股龙虎榜。统计显示，2月26日共有38只个股上榜龙虎榜，其中，13只个股前五大买卖营业部中出现深股通专用席位的身影。净买入的有沪电股份、高澜股份、深南电路等，净买入金额分别为73684.38万元、15960.19万元、12290.91万元。净卖出的有大族激光、雅化集团、中科环保等，净卖出金额分别为9223.49万元、8692.36万元、4328.79万元。,yicai
2026-02-26 22:40:53,688009,中国通号,中国通号：聘任董宝良为总裁,中国通号公告，公司召开第四届董事会第34次会议，同意聘任董宝良为公司总裁；同意提名董宝良为公司执行董事，任期自股东会选举产生之日起至第四届董事会任期届满之日止。,jinrongjie
2026-02-26 22:34:17,601390,中国中铁,机构今日看好这些个股,机构今日看好这些个股|2月26日，截至发稿，机构共给出10次最新买入评级，其中5只个股目标价获公布：-中国中铁获中信证券看好，目标价为8.3元；-亿帆医药获国投证券青睐，目标价为17.4元；-爱博医疗、裕同科技、德力佳等多股在列。,yicai
2026-02-26 22:26:35,000661,长春高新,公司互动丨这些公司披露在医药生物、机器人等方面最新情况,公司互动丨这些公司披露在医药生物、机器人等方面最新情况|2月26日，多家上市公司通过互动平台、披露投资者关系活动记录表等渠道披露公司在医药生物、机器人等方面最新情况：【医药生物】长春高新“治疗男童发育不良新药”引爆股价，公司回应：项目还处于早期阶段博雅生物：未来将围绕基因治疗、抗体药物等领域开展研究【机器人】利亚德：公司机器人业务属于AI与空间计算板块，该板块营收占总营收比重约5个百分点利亚德：公司已与国内外诸多知名机器人厂家建立合作灿瑞科技：公司的智能传感器芯片没有应用于人形机器人【电池】万顺新材：高达因电池铝箔已进入小批量供应阶段【化工】雅化集团：目前津巴布韦出口禁令不会对公司正常生产经营造成影响东岳硅材：电力液体胶产品正积极对接市场,yicai
2026-02-26 22:13:05,002463,沪电股份,60股特大单净流入超2亿元,60股特大单净流入超2亿元|据数据宝，两市全天特大单净流出161.48亿元，其中60股特大单净流入超2亿元，沪电股份特大单净流入20.50亿元，特大单净流入资金居首。胜宏科技特大单净流入资金17.39亿元，位列第二；净流入资金居前的还有寒武纪-U、华胜天成、润泽科技等。特大单净流出股中，阳光电源特大单净流出资金16.36亿元，净流出资金最多；宁德时代、北方稀土特大单净流出资金分别为15.73亿元、12.74亿元，净流出资金规模位列第二、第三。,yicai
2026-02-26 22:12:57,600150,中国船舶,强势股追踪 主力资金连续5日净流入80股,强势股追踪主力资金连续5日净流入80股|数据宝统计，截至2月26日收盘，深沪北共80只个股连续5日或5日以上主力资金净流入。惠泰医疗连续11日主力资金净流入，排名第一；东睦股份等连续10日主力资金净流入，位列第二。从主力资金净流入总规模来看，中国船舶主力资金净流入金额最大，连续8天累计净流入30.61亿元，东山精密紧随其后，5天累计净流入25.20亿元。从主力资金净流入占成交额的比例来看，泰嘉股份占比排名居首，该股近5日上涨25.52%。,yicai
2026-02-26 22:11:59,601377,兴业证券,解密主力资金出逃股 连续5日净流出512股,解密主力资金出逃股连续5日净流出512股|数据宝统计，截至2月26日收盘，沪深两市共512只个股连续5日或5日以上主力资金净流出。从净流出持续时间来看，威腾电气等连续21日主力资金净流出，排名第一；中赋科技等连续20日主力资金净流出，位列第二。从主力资金净流出总规模来看，贵州茅台主力资金净流出金额最大，连续9天累计净流出36.41亿元，中国中免紧随其后，5天累计净流出31.23亿元。从主力资金净流出占成交金额的比例来看，兴业证券占比排名居首，该股近7日下跌3.16%。,yicai
2026-02-26 22:02:52,601881,中国银河,青岛特锐德电气股份有限公司递表港交所,【青岛特锐德电气股份有限公司递表港交所】财联社2月26日电，利弗莫尔证券显示，青岛特锐德电气股份有限公司向港交所提交上市申请书，联席保荐人为中国银河国际、广发证券。,cls
2026-02-26 22:02:52,601881,中国银河,,【青岛特锐德电气股份有限公司递表港交所】利弗莫尔证券显示，青岛特锐德电气股份有限公司向港交所提交上市申请书，联席保荐人为中国银河国际、广发证券。,fenghuang
2026-02-26 21:50:58,600183,生益科技,2月26日增减持汇总,云财经讯，据统计，2月26日，盘后天壕能源披露增持情况。包括梦洁股份、宏盛华源、方正科技、通光线缆、趣睡科技、昊志机电、新亚强、银河电子、威尔药业、生益科技在内的10家A股上市公司披露减持情况。,yuncaijing
2026-02-26 21:49:39,002463,沪电股份,晚间重大事件汇总,晚间重大事件汇总|【时事新闻】①习近平签署第六十九号主席令：免去王祥喜的应急管理部部长职务；②央行：支持境内银行顺应市场需求，按照依法合规、风险可控的原则开展人民币跨境同业融资业务；③市场监管总局召开的新闻发布会：-整治“幽灵外卖”，网络餐饮服务经营者食品安全主体责任监管新规发布；-市场监管总局新规6月起实施，外卖网店名称须与实体经营门面招牌名一致；-市场监管总局发布新规，明确平台提供者和入网食品销售者责任-市场监管总局将启动网络食品和保健食品销售虚假宣传专项整治行动；-大幅提升违法违规惩戒力度，涉网络餐饮新规破解跨地域监管难题；④美国和乌克兰26日在瑞士日内瓦举行会谈；⑤伊美第三轮谈判暂停；⑥伊朗官员：若伊美谈判核心为伊朗不发展核武器有望迅速达成协议；【市场动态】①盘后数据显示，2月26日龙虎榜中，共42只个股出现了机构的身影，有21只股票呈现机构净买入，21只股票呈现机构净卖出。当天机构净买入前三的股票分别是润泽科技、沪电股份、菲利华；②南向资金净卖出73.66亿港元，中国海洋石油、阿里巴巴-W、长飞光纤光缆分别遭净卖出8.94亿港元、8.88亿港元、6.25亿港元。净买入方面，美团-W、东方电气、小米集团-W净买入额位列前三，分别获净买入3.11亿港元、1.25亿港元、0.18亿港元；【公司新闻】①广汽集团成立机器人公司；②华为云码道公测版发布，覆盖代码生成等技术；③长春高新“治疗男童发育不良新药”引爆股价，公司回应：项目还处于早期阶段；④百济神州：预计2026年营业收入将介于436亿元—450亿元之间；⑤东方财富：实控人其实向上海交通大学捐赠2000万股公司股份；⑥ST京蓝：公司股票短期内价格涨幅较大，将于2月27日起停牌核查；⑦联德股份：目前公司燃气轮机业务仅实现小批量供货，对公司业绩影响有限。,yicai
2026-02-26 21:43:58,300059,东方财富,财联社2月26日晚间新闻精选,"【财联社2月26日晚间新闻精选】
1、全球最大的AI模型API聚合平台OpenRouter显示，中国AI调用量首超美国，四款大模型霸榜全球前五。
2、节后三天人民币兑美元汇率大涨600基点，银行业务人士反馈，当前人民币升值在基本面下仍属合理区间运行，预计外部干预可能性小。
3、华为云码道（CodeArts）代码智能体公测版今日发布，覆盖代码生成等AI编程技术。
4、欧洲云服务商Hetzner宣布，由于“IT多个领域成本大幅上涨”，公司将于2026年4月1日起调高全线产品及服务报价，这是Hetzner本月第二次宣布提价。
5、津巴布韦日前发布锂矿出口禁令，记者从多家锂矿企业获悉，禁令系阶段性措施，预计最快1至4周内恢复。
6、①百济神州：2025年归母净利润14.22亿元 同比扭亏为盈。②2连板赣能股份：火电总装机容量占比约86.39% 企业盈利能力面临挑战。③东方财富：控股股东其实计划向上海交通大学教育发展基金会捐赠2000万股。④普冉股份2025年净利2.08亿元，同比下降28.79%；Q4净利环比增长714%。⑤百度集团第四季度营收327.4亿元，符合市场预期。",cls
2026-02-26 21:43:58,300059,东方财富,,"【财联社2月26日晚间新闻精选】
1、全球最大的AI模型API聚合平台OpenRouter显示，中国AI调用量首超美国，四款大模型霸榜全球前五。
2、节后三天人民币兑美元汇率大涨600基点，银行业务人士反馈，当前人民币升值在基本面下仍属合理区间运行，预计外部干预可能性小。
3、华为云码道（CodeArts）代码智能体公测版今日发布，覆盖代码生成等AI编程技术。
4、欧洲云服务商Hetzner宣布，由于“IT多个领域成本大幅上涨”，公司将于2026年4月1日起调高全线产品及服务报价，这是Hetzner本月第二次宣布提价。
5、津巴布韦日前发布锂矿出口禁令，记者从多家锂矿企业获悉，禁令系阶段性措施，预计最快1至4周内恢复。
6、①百济神州：2025年归母净利润14.22亿元 同比扭亏为盈。②2连板赣能股份：火电总装机容量占比约86.39% 企业盈利能力面临挑战。③东方财富：控股股东其实计划向上海交通大学教育发展基金会捐赠2000万股。④普冉股份2025年净利2.08亿元，同比下降28.79%；Q4净利环比增长714%。⑤百度集团第四季度营收327.4亿元，符合市场预期。",fenghuang
2026-02-26 21:11:20,688599,天合光能,天合光能业绩快报：2025年净利润亏损69.94亿元 同比亏幅扩大,天合光能业绩快报：2025年净利润亏损69.94亿元同比亏幅扩大|天合光能发布2025年度业绩快报，2025年实现营业总收入672.79亿元，同比下降16.2%；归属于母公司所有者的净利润亏损69.94亿元，上年同期亏损34.43亿元。报告期内，光伏行业仍面临阶段性供需失衡，产业链各环节开工率处于低位，市场竞争进一步加剧，叠加国际贸易保护政策持续影响，上半年光伏产品价格较去年同期普遍承压；尽管下半年光伏产品价格在行业反内卷工作推进下逐步提升，然而受硅料、银浆等关键原材料成本快速上涨的影响，公司组件业务全年盈利能力较上年同期有所下滑，2025年度公司经营业绩仍然亏损。,yicai
2026-02-26 21:07:49,688009,中国通号,中国通号：拟聘任董宝良为公司总裁并提名为执行董事,中国通号公告称，2026年2月26日公司召开第四届董事会第34次会议，同意聘任董宝良为公司总裁，提名其为公司执行董事，任期自股东会选举产生之日起至第四届董事会任期届满之日止。若当选董事，还将补选其为战略与投资、质量安全委员会委员。截至公告披露日，董宝良未持股，与其他董高不存在关联关系。其现任控股股东中国铁路通信信号集团有限公司总经理。,jinrongjie
2026-02-26 21:02:52,688599,天合光能,天合光能：2025年净利润亏损69.94亿元,【天合光能：2025年净利润亏损69.94亿元】天合光能(688599.SH)公告称，2025年营业总收入672.79亿元，较上年同期减少16.20%；归属于母公司所有者的净利润亏损69.94亿元，上年亏损34.43亿元。,eastmoney
2026-02-26 21:02:05,688599,天合光能,天合光能：2025年亏损69.94亿元,天合光能发布业绩快报，2025年度公司实现营业总收入672.79亿元，同比下降16.20%；净利润亏损69.94亿元，上年同期亏损34.43亿元。报告期内，光伏行业仍面临阶段性供需失衡，产业链各环节开工率处于低位，市场竞争进一步加剧，叠加国际贸易保护政策持续影响，上半年光伏产品价格较去年同期普遍承压；尽管下半年光伏产品价格在行业反内卷工作推进下逐步提升，然而受硅料、银浆等关键原材料成本快速上涨的影响，公司组件业务全年盈利能力较上年同期有所下滑，2025年度公司经营业绩仍然亏损。,jinrongjie
2026-02-26 21:00:35,688599,天合光能,,【天合光能：2025年净利润亏损69.94亿元】天合光能(688599.SH)公告称，2025年营业总收入672.79亿元，较上年同期减少16.20%；归属于母公司所有者的净利润亏损69.94亿元，上年亏损34.43亿元。报告期内，光伏行业面临阶段性供需失衡，市场竞争加剧，国际贸易保护政策影响，组件业务盈利能力下滑。同时，公司基于谨慎原则计提资产减值准备，对业绩产生影响。储能业务海外市场出货量快速增长，市场份额提升。,fenghuang
2026-02-26 21:00:35,688599,天合光能,天合光能：2025年净利润亏损69.94亿元,【天合光能：2025年净利润亏损69.94亿元】《科创板日报》26日讯，天合光能(688599.SH)公告称，2025年营业总收入672.79亿元，较上年同期减少16.20%；归属于母公司所有者的净利润亏损69.94亿元，上年亏损34.43亿元。报告期内，光伏行业面临阶段性供需失衡，市场竞争加剧，国际贸易保护政策影响，组件业务盈利能力下滑。同时，公司基于谨慎原则计提资产减值准备，对业绩产生影响。储能业务海外市场出货量快速增长，市场份额提升。,cls
2026-02-26 20:40:25,601238,广汽集团,AI进化速递丨中国AI调用量首超美国,AI进化速递丨中国AI调用量首超美国|①中国AI调用量首超美国，四款大模型霸榜全球前五；②广汽集团成立机器人公司；③华为云码道公测版发布，覆盖代码生成等技术；④擎天租城市合伙人报名人数突破16000人；⑤基于中国平台打造，克罗地亚人形机器人“通卡”亮相；⑥常熟汽饰与紫荆桃李AI项目正式启动；⑦黄仁勋再度回应AI对软件业影响：市场“判断失误”，AI助手将提高软件效率。,yicai
2026-02-26 20:26:02,688303,大全能源,大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨,"云财经讯，大全能源（688303.SH）公告称，其控股股东开曼大全于2026年2月26日在美国披露了2025年第四季度及全年业绩以及2026年第一季度及2026年度产量预测。开曼大全预计2026年第一季度多晶硅产量35,000-40,000吨，全年产量预计140,000-170,000吨。2026年第一季度及2026年度产量预测数据是开曼大全根据近年来的业务发展趋势以及目前的订单情况等方面为基础做出的预测，会受到订单执行及市场需求、国家产业政策及光伏行业发展等情况变化的影响，具有不确定性。",yuncaijing
2026-02-26 20:25:45,688303,大全能源,大全能源业绩快报：2025年净利润亏损11.29亿元 同比减亏,大全能源业绩快报：2025年净利润亏损11.29亿元同比减亏|大全能源发布2025年业绩快报，2025年实现营业总收入48.39亿元，同比下降34.71%；归属于上市公司股东的净利润亏损11.29亿元，上年同期亏损27.18亿元。2025年，随着行业政策引导的持续深化，国内多晶硅价格自第三季度起呈现恢复性上涨，但多晶硅产业整体仍面临高库存与弱需求的现实挑战。报告期内，公司持续推进精细化管理与技术工艺创新，有效实现了生产成本的降低与运营效率的提升，为改善盈利水平提供了重要支撑。此外，受到资产减值因素变动的影响，公司净亏损较上年同期大幅收窄。,yicai
2026-02-26 20:22:16,688303,大全能源,大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨,"【大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨】大全能源(688303.SH)公告称，其控股股东开曼大全于2026年2月26日在美国披露了2025年第四季度及全年业绩以及2026年第一季度及2026年度产量预测。开曼大全预计2026年第一季度多晶硅产量35,000-40,000吨，全年产量预计140,000-170,000吨。",eastmoney
2026-02-26 20:21:43,688303,大全能源,大全能源：2025年度净利润亏损11.29亿元,【大全能源：2025年度净利润亏损11.29亿元】大全能源(688303.SH)公告称，2025年实现营业收入48.39亿元，同比减少34.71%；归属于上市公司股东的净亏损11.29亿元，持续亏损。,eastmoney
2026-02-26 20:20:52,688223,晶科能源,晶科能源签约英国124MW飞虎3组件订单,【晶科能源签约英国124MW飞虎3组件订单】晶科能源与英国知名能源开发商签署124MW飞虎3（Tiger Neo 3.0）高效光伏组件供货协议。该订单将全部用于英国本土的大型地面电站项目。,eastmoney
2026-02-26 20:18:48,688303,大全能源,,"【大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨。】大全能源(688303.SH)公告称，其控股股东开曼大全于2026年2月26日在美国披露了2025年第四季度及全年业绩以及2026年第一季度及2026年度产量预测。开曼大全预计2026年第一季度多晶硅产量35,000-40,000吨，全年产量预计140,000-170,000吨。2026年第一季度及2026年度产量预测数据是开曼大全根据近年来的业务发展趋势以及目前的订单情况等方面为基础做出的预测，会受到订单执行及市场需求、国家产业政策及光伏行业发展等情况变化的影响，具有不确定性。",fenghuang
2026-02-26 20:18:48,688303,大全能源,大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨,【大全能源：开曼大全预计2026年全年多晶硅产量14万-17万吨】《科创板日报》26日讯，大全能源(688303.SH)公告称，其控股股东开曼大全于2026年2月26日在美国披露了2025年第四季度及全年业绩以及2026年第一季度及2026年度产量预测。开曼大全预计2026年第一季度多晶硅产量3.5万-4万吨，全年产量预计14万-17万吨。2026年第一季度及2026年度产量预测数据是开曼大全根据近年来的业务发展趋势以及目前的订单情况等方面为基础做出的预测，会受到订单执行及市场需求、国家产业政策及光伏行业发展等情况变化的影响，具有不确定性。,cls
2026-02-26 20:16:48,688223,晶科能源,,【晶科能源签约英国124MW飞虎3组件订单】晶科能源与英国知名能源开发商签署124MW飞虎3（Tiger Neo 3.0）高效光伏组件供货协议。该订单将全部用于英国本土的大型地面电站项目。,fenghuang
2026-02-26 20:16:45,688303,大全能源,大全能源：2025年度净利润亏损11.29亿元,"【大全能源：2025年度净利润亏损11.29亿元】《科创板日报》26日讯，大全能源(688303.SH)公告称，2025年实现营业收入48.39亿元，同比减少34.71%；归属于上市公司股东的净亏损11.29亿元，持续亏损。主要原因为报告期内生产成本降低与运营效率提升。同时，公司实现多晶硅产量123,652吨，销量126,707吨，产品库存保持合理水平。",cls
2026-02-26 20:16:45,688303,大全能源,,"【大全能源：2025年度净利润亏损11.29亿元】大全能源(688303.SH)公告称，2025年实现营业收入48.39亿元，同比减少34.71%；归属于上市公司股东的净亏损11.29亿元，持续亏损。主要原因为报告期内生产成本降低与运营效率提升。同时，公司实现多晶硅产量123,652吨，销量126,707吨，产品库存保持合理水平。",fenghuang
2026-02-26 20:14:51,600958,东方证券,东方证券研究所所长黄燕铭：周期板块将迎有色、化工、农业轮动,【东方证券研究所所长黄燕铭：周期板块将迎有色、化工、农业轮动】在今日召开的东方证券地缘新秩序与投资新篇章主题论坛上，东方证券研究所所长黄燕铭表示，本轮周期板块将呈现有色、化工、农业的轮动上行节奏，与以往普涨格局截然不同，核心遵循“涨外不涨内”主线。,eastmoney
2026-02-26 20:12:20,688303,大全能源,大全能源：2025年净亏损11.29亿元,大全能源公告，2025年度公司实现营业总收入48.39亿元，同比减少34.71%；归属于上市公司股东的净亏损11.29亿元，上年同期为净亏损27.18亿元。报告期内，公司持续推进精细化管理与技术工艺创新，有效实现了生产成本的降低与运营效率的提升，为改善盈利水平提供了重要支撑。此外，受到资产减值因素变动的影响，公司净亏损较上年同期大幅收窄。,jinrongjie
